blockname,availability,timeblock
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,02JAN2017:1300/02JAN2017:1400
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,02JAN2017:1400/02JAN2017:1500
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,02JAN2017:1500/02JAN2017:1600
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,02JAN2017:1600/02JAN2017:1700
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,02JAN2017:1700/02JAN2017:1800
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,02JAN2017:1800/02JAN2017:1900
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,02JAN2017:1900/02JAN2017:2000
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,02JAN2017:2000/02JAN2017:2100
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,02JAN2017:2100/02JAN2017:2200
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,02JAN2017:2200/02JAN2017:2300
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,02JAN2017:2300/02JAN2017:2400
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,03JAN2017:0000/03JAN2017:0100
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,03JAN2017:0100/03JAN2017:0200
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,03JAN2017:0200/03JAN2017:0300
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,03JAN2017:0300/03JAN2017:0400
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,03JAN2017:0400/03JAN2017:0500
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,03JAN2017:0500/03JAN2017:0600
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,03JAN2017:0600/03JAN2017:0700
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,03JAN2017:0700/03JAN2017:0800
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,03JAN2017:0800/03JAN2017:0900
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,03JAN2017:0900/03JAN2017:1000
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,03JAN2017:1000/03JAN2017:1100
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,03JAN2017:1100/03JAN2017:1200
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,m,03JAN2017:1200/03JAN2017:1300
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,m,03JAN2017:1300/03JAN2017:1400
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,m,03JAN2017:1400/03JAN2017:1500
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,m,03JAN2017:1500/03JAN2017:1600
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,m,03JAN2017:1600/03JAN2017:1700
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,m,03JAN2017:1700/03JAN2017:1800
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,03JAN2017:1800/03JAN2017:1900
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,03JAN2017:1900/03JAN2017:2000
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,03JAN2017:2000/03JAN2017:2100
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,03JAN2017:2100/03JAN2017:2200
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,03JAN2017:2200/03JAN2017:2300
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,03JAN2017:2300/03JAN2017:2400
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,04JAN2017:0000/04JAN2017:0100
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,04JAN2017:0100/04JAN2017:0200
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,04JAN2017:0200/04JAN2017:0300
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,04JAN2017:0300/04JAN2017:0400
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,04JAN2017:0400/04JAN2017:0500
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,04JAN2017:0500/04JAN2017:0600
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,04JAN2017:0600/04JAN2017:0700
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,04JAN2017:0700/04JAN2017:0800
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,04JAN2017:0800/04JAN2017:0900
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,04JAN2017:0900/04JAN2017:1000
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,04JAN2017:1000/04JAN2017:1100
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,04JAN2017:1100/04JAN2017:1200
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,04JAN2017:1200/04JAN2017:1300
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,04JAN2017:1300/04JAN2017:1400
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,04JAN2017:1400/04JAN2017:1500
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,04JAN2017:1500/04JAN2017:1600
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,04JAN2017:1600/04JAN2017:1700
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,04JAN2017:1700/04JAN2017:1800
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,04JAN2017:1800/04JAN2017:1900
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,04JAN2017:1900/04JAN2017:2000
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,04JAN2017:2000/04JAN2017:2100
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,04JAN2017:2100/04JAN2017:2200
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,04JAN2017:2200/04JAN2017:2300
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,04JAN2017:2300/04JAN2017:2400
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,05JAN2017:0000/05JAN2017:0100
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,05JAN2017:0100/05JAN2017:0200
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,05JAN2017:0200/05JAN2017:0300
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,05JAN2017:0300/05JAN2017:0400
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,05JAN2017:0400/05JAN2017:0500
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,05JAN2017:0500/05JAN2017:0600
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,05JAN2017:0600/05JAN2017:0700
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,05JAN2017:0700/05JAN2017:0800
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,05JAN2017:0800/05JAN2017:0900
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,05JAN2017:0900/05JAN2017:1000
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,05JAN2017:1000/05JAN2017:1100
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,05JAN2017:1100/05JAN2017:1200
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,05JAN2017:1200/05JAN2017:1300
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,05JAN2017:1300/05JAN2017:1400
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,05JAN2017:1400/05JAN2017:1500
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,05JAN2017:1500/05JAN2017:1600
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,05JAN2017:1600/05JAN2017:1700
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,05JAN2017:1700/05JAN2017:1800
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,05JAN2017:1800/05JAN2017:1900
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,05JAN2017:1900/05JAN2017:2000
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,05JAN2017:2000/05JAN2017:2100
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,05JAN2017:2100/05JAN2017:2200
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,05JAN2017:2200/05JAN2017:2300
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,05JAN2017:2300/05JAN2017:2400
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,06JAN2017:0000/06JAN2017:0100
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,06JAN2017:0100/06JAN2017:0200
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,06JAN2017:0200/06JAN2017:0300
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,06JAN2017:0300/06JAN2017:0400
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,06JAN2017:0400/06JAN2017:0500
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,06JAN2017:0500/06JAN2017:0600
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,06JAN2017:0600/06JAN2017:0700
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,06JAN2017:0700/06JAN2017:0800
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,06JAN2017:0800/06JAN2017:0900
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,06JAN2017:0900/06JAN2017:1000
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,06JAN2017:1000/06JAN2017:1100
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,06JAN2017:1100/06JAN2017:1200
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,06JAN2017:1200/06JAN2017:1300
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,06JAN2017:1300/06JAN2017:1400
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,06JAN2017:1400/06JAN2017:1500
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,06JAN2017:1500/06JAN2017:1600
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,06JAN2017:1600/06JAN2017:1700
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,06JAN2017:1700/06JAN2017:1800
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,06JAN2017:1800/06JAN2017:1900
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,06JAN2017:1900/06JAN2017:2000
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,06JAN2017:2000/06JAN2017:2100
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,06JAN2017:2100/06JAN2017:2200
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,06JAN2017:2200/06JAN2017:2300
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,06JAN2017:2300/06JAN2017:2400
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,07JAN2017:0000/07JAN2017:0100
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,07JAN2017:0100/07JAN2017:0200
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,07JAN2017:0200/07JAN2017:0300
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,07JAN2017:0300/07JAN2017:0400
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,07JAN2017:0400/07JAN2017:0500
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,07JAN2017:0500/07JAN2017:0600
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,07JAN2017:0600/07JAN2017:0700
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,07JAN2017:0700/07JAN2017:0800
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,07JAN2017:0800/07JAN2017:0900
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,07JAN2017:0900/07JAN2017:1000
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,07JAN2017:1000/07JAN2017:1100
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,07JAN2017:1100/07JAN2017:1200
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,07JAN2017:1200/07JAN2017:1300
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,07JAN2017:1300/07JAN2017:1400
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,07JAN2017:1400/07JAN2017:1500
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,07JAN2017:1500/07JAN2017:1600
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,07JAN2017:1600/07JAN2017:1700
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,07JAN2017:1700/07JAN2017:1800
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,07JAN2017:1800/07JAN2017:1900
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,07JAN2017:1900/07JAN2017:2000
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,07JAN2017:2000/07JAN2017:2100
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,07JAN2017:2100/07JAN2017:2200
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,07JAN2017:2200/07JAN2017:2300
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,07JAN2017:2300/07JAN2017:2400
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,08JAN2017:0000/08JAN2017:0100
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,08JAN2017:0100/08JAN2017:0200
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,08JAN2017:0200/08JAN2017:0300
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,08JAN2017:0300/08JAN2017:0400
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,08JAN2017:0400/08JAN2017:0500
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,08JAN2017:0500/08JAN2017:0600
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,08JAN2017:0600/08JAN2017:0700
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,08JAN2017:0700/08JAN2017:0800
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,08JAN2017:0800/08JAN2017:0900
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,08JAN2017:0900/08JAN2017:1000
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,08JAN2017:1000/08JAN2017:1100
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,08JAN2017:1100/08JAN2017:1200
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,08JAN2017:1200/08JAN2017:1300
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,08JAN2017:1300/08JAN2017:1400
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,08JAN2017:1400/08JAN2017:1500
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,08JAN2017:1500/08JAN2017:1600
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,08JAN2017:1600/08JAN2017:1700
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,08JAN2017:1700/08JAN2017:1800
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,08JAN2017:1800/08JAN2017:1900
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,08JAN2017:1900/08JAN2017:2000
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,08JAN2017:2000/08JAN2017:2100
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,08JAN2017:2100/08JAN2017:2200
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,08JAN2017:2200/08JAN2017:2300
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,08JAN2017:2300/08JAN2017:2400
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,09JAN2017:0000/09JAN2017:0100
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,09JAN2017:0100/09JAN2017:0200
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,09JAN2017:0200/09JAN2017:0300
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,09JAN2017:0300/09JAN2017:0400
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,09JAN2017:0400/09JAN2017:0500
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,09JAN2017:0500/09JAN2017:0600
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,09JAN2017:0600/09JAN2017:0700
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,09JAN2017:0700/09JAN2017:0800
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,09JAN2017:0800/09JAN2017:0900
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,09JAN2017:0900/09JAN2017:1000
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,09JAN2017:1000/09JAN2017:1100
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,09JAN2017:1100/09JAN2017:1200
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,09JAN2017:1200/09JAN2017:1300
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,09JAN2017:1300/09JAN2017:1400
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,09JAN2017:1400/09JAN2017:1500
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,09JAN2017:1500/09JAN2017:1600
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,09JAN2017:1600/09JAN2017:1700
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,09JAN2017:1700/09JAN2017:1800
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,09JAN2017:1800/09JAN2017:1900
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,09JAN2017:1900/09JAN2017:2000
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,09JAN2017:2000/09JAN2017:2100
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,09JAN2017:2100/09JAN2017:2200
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,09JAN2017:2200/09JAN2017:2300
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,09JAN2017:2300/09JAN2017:2400
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:0000/10JAN2017:0100
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:0100/10JAN2017:0200
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:0200/10JAN2017:0300
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:0300/10JAN2017:0400
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:0400/10JAN2017:0500
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:0500/10JAN2017:0600
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:0600/10JAN2017:0700
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:0700/10JAN2017:0800
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:0800/10JAN2017:0900
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:0900/10JAN2017:1000
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:1000/10JAN2017:1100
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:1100/10JAN2017:1200
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:1200/10JAN2017:1300
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:1300/10JAN2017:1400
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:1400/10JAN2017:1500
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:1500/10JAN2017:1600
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:1600/10JAN2017:1700
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:1700/10JAN2017:1800
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:1800/10JAN2017:1900
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:1900/10JAN2017:2000
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:2000/10JAN2017:2100
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:2100/10JAN2017:2200
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:2200/10JAN2017:2300
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:2300/10JAN2017:2400
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:0000/11JAN2017:0100
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:0100/11JAN2017:0200
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:0200/11JAN2017:0300
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:0300/11JAN2017:0400
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:0400/11JAN2017:0500
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:0500/11JAN2017:0600
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:0600/11JAN2017:0700
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:0700/11JAN2017:0800
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:0800/11JAN2017:0900
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:0900/11JAN2017:1000
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:1000/11JAN2017:1100
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:1100/11JAN2017:1200
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:1200/11JAN2017:1300
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:1300/11JAN2017:1400
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:1400/11JAN2017:1500
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:1500/11JAN2017:1600
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:1600/11JAN2017:1700
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,m,11JAN2017:1700/11JAN2017:1800
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,m,11JAN2017:1800/11JAN2017:1900
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:1900/11JAN2017:2000
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:2000/11JAN2017:2100
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:2100/11JAN2017:2200
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:2200/11JAN2017:2300
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:2300/11JAN2017:2400
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:0000/12JAN2017:0100
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:0100/12JAN2017:0200
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:0200/12JAN2017:0300
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:0300/12JAN2017:0400
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:0400/12JAN2017:0500
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:0500/12JAN2017:0600
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:0600/12JAN2017:0700
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:0700/12JAN2017:0800
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:0800/12JAN2017:0900
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:0900/12JAN2017:1000
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:1000/12JAN2017:1100
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:1100/12JAN2017:1200
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:1200/12JAN2017:1300
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:1300/12JAN2017:1400
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:1400/12JAN2017:1500
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:1500/12JAN2017:1600
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:1600/12JAN2017:1700
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:1700/12JAN2017:1800
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:1800/12JAN2017:1900
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:1900/12JAN2017:2000
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:2000/12JAN2017:2100
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:2100/12JAN2017:2200
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:2200/12JAN2017:2300
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:2300/12JAN2017:2400
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,m,13JAN2017:0000/13JAN2017:0100
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,13JAN2017:0100/13JAN2017:0200
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,13JAN2017:0200/13JAN2017:0300
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,13JAN2017:0300/13JAN2017:0400
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,13JAN2017:0400/13JAN2017:0500
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,13JAN2017:0500/13JAN2017:0600
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,13JAN2017:0600/13JAN2017:0700
SHG/RUSSIAN RIVER/PRECIP/NDGD-RTMA,a,13JAN2017:0700/13JAN2017:0800
